year,reg_sk,sex_sk,age_sk,le
1990,1105,1,50,20.71
1990,1105,1,65,11.52
1990,1105,2,0,72.95
1990,1105,2,15,59.59
1990,1105,2,50,26.91
1990,1105,2,65,14.88
1990,1105,3,0,67.82
1990,1105,3,15,54.67
1990,1105,3,50,24.09
1990,1105,3,65,13.63
1990,1107,1,0,64.05
1990,1107,1,15,50.88
1990,1107,1,50,21.55
1990,1107,1,65,12.27
1990,1107,2,0,74.74
1990,1107,2,15,61.23
1990,1107,2,50,28.31
1990,1107,2,65,15.86
1990,1107,3,0,69.51
1990,1107,3,15,56.21
1990,1107,3,50,25.32
1990,1107,3,65,14.62
1990,1108,1,0,61.72
1990,1108,1,15,48.68
1990,1108,1,50,20.01
1990,1108,1,65,11.16
1990,1108,2,0,72.74
1990,1108,2,15,59.25
1990,1108,2,50,26.44
1990,1108,2,65,14.72
1990,1108,3,0,67.04
1990,1108,3,15,53.82
1990,1108,3,50,23.53
1990,1108,3,65,13.42
1990,1110,1,0,62.71
1990,1110,1,15,49.85
1990,1110,1,50,21.31
1990,1110,1,65,12.07
1990,1110,2,0,73.28
1990,1110,2,15,60.08
1990,1110,2,50,27.11
1990,1110,2,65,15.2
1990,1110,3,0,67.83
1990,1110,3,15,54.82
1990,1110,3,50,24.48
1990,1110,3,65,14.03
1990,1111,1,0,63.73
1990,1111,1,15,50.36
1990,1111,1,50,20.57
1990,1111,1,65,11.13
1990,1111,2,0,74.31
1990,1111,2,15,60.57
1990,1111,2,50,27.35
1990,1111,2,65,15.02
1990,1111,3,0,69.17
1990,1111,3,15,55.65
1990,1111,3,50,24.56
1990,1111,3,65,13.93
1990,1112,1,0,64.29
1990,1112,1,15,51.24
1990,1112,1,50,21.65
1990,1112,1,65,12.25
1990,1112,2,0,74.7
1990,1112,2,15,61.19
1990,1112,2,50,28.31
1990,1112,2,65,16.17
1990,1112,3,0,69.63
1990,1112,3,15,56.39
1990,1112,3,50,25.45
1990,1112,3,65,14.86
1990,1114,1,0,64.5
1990,1114,1,15,51.29
1990,1114,1,50,22.02
1990,1114,1,65,12.73
1990,1114,2,0,75.5
1990,1114,2,15,62.05
1990,1114,2,50,28.91
1990,1114,2,65,16.49
1990,1114,3,0,70.22
1990,1114,3,15,56.93
1990,1114,3,50,26.01
1990,1114,3,65,15.33
1990,1115,1,0,63.7
1990,1115,1,15,50.52
1990,1115,1,50,21.44
1990,1115,1,65,12.23
1990,1115,2,0,75.09
1990,1115,2,15,61.61
1990,1115,2,50,28.45
1990,1115,2,65,16.17
1990,1115,3,0,69.6
1990,1115,3,15,56.31
1990,1115,3,50,25.56
1990,1115,3,65,14.97
1990,1117,1,0,63.65
1990,1117,1,15,50.32
1990,1117,1,50,20.66
1990,1117,1,65,11.55
1990,1117,2,0,74.85
1990,1117,2,15,61.09
1990,1117,2,50,27.91
1990,1117,2,65,15.68
1990,1117,3,0,69.51
1990,1117,3,15,56
1990,1117,3,50,24.88
1990,1117,3,65,14.42
1990,1118,1,0,65.21
1990,1118,1,15,51.96
1990,1118,1,50,22.14
1990,1118,1,65,12.61
1990,1118,2,0,75.32
1990,1118,2,15,61.73
1990,1118,2,50,28.71
1990,1118,2,65,16.36
1990,1118,3,0,70.44
1990,1118,3,15,57.05
1990,1118,3,50,25.88
1990,1118,3,65,15.1
1990,1119,1,0,63.64
1990,1119,1,15,50.43
1990,1119,1,50,21.04
1990,1119,1,65,11.49
1990,1119,2,0,74.49
1990,1119,2,15,61.07
1990,1119,2,50,27.87
1990,1119,2,65,15.48
1990,1119,3,0,69.28
1990,1119,3,15,55.99
1990,1119,3,50,25.11
1990,1119,3,65,14.38
1990,1120,1,0,64.58
1990,1120,1,15,51.12
1990,1120,1,50,21.61
1990,1120,1,65,12.23
1990,1120,2,0,75.79
1990,1120,2,15,62.03
1990,1120,2,50,28.92
1990,1120,2,65,16.44
1990,1120,3,0,70.39
1990,1120,3,15,56.81
1990,1120,3,50,25.81
1990,1120,3,65,15.09
1990,1122,1,0,63.98
1990,1122,1,15,50.65
1990,1122,1,50,21.05
1990,1122,1,65,11.84
1990,1122,2,0,75.12
1990,1122,2,15,61.53
1990,1122,2,50,28.34
1990,1122,2,65,15.99
1990,1122,3,0,69.83
1990,1122,3,15,56.4
1990,1122,3,50,25.32
1990,1122,3,65,14.72
1990,1124,1,0,63.17
1990,1124,1,15,49.82
1990,1124,1,50,20.32
1990,1124,1,65,11.53
1990,1124,2,0,73.89
1990,1124,2,15,60.38
1990,1124,2,50,27.4
1990,1124,2,65,15
1990,1124,3,0,68.78
1990,1124,3,15,55.37
1990,1124,3,50,24.44
1990,1124,3,65,13.99
1990,1125,1,0,60.93
1990,1125,1,15,48.16
1990,1125,1,50,20.23
1990,1125,1,65,11.33
1990,1125,2,0,72.27
1990,1125,2,15,59.01
1990,1125,2,50,26.73
1990,1125,2,65,15
1990,1125,3,0,66.52
1990,1125,3,15,53.54
1990,1125,3,50,23.83
1990,1125,3,65,13.7
1990,1127,1,0,63.78
1990,1127,1,15,50.76
1990,1127,1,50,20.86
1990,1127,1,65,11.65
1990,1127,2,0,73.32
1990,1127,2,15,59.94
1990,1127,2,50,27.24
1990,1127,2,65,15.04
1990,1127,3,0,68.72
1990,1127,3,15,55.55
1990,1127,3,50,24.54
1990,1127,3,65,13.97
1990,1128,1,0,62.23
1990,1128,1,15,49.19
1990,1128,1,50,20.26
1990,1128,1,65,11.36
1990,1128,2,0,73.9
1990,1128,2,15,60.71
1990,1128,2,50,27.78
1990,1128,2,65,15.78
1990,1128,3,0,68.24
1990,1128,3,15,55.16
1990,1128,3,50,24.64
1990,1128,3,65,14.46
1990,1129,1,0,62.84
1990,1129,1,15,49.84
1990,1129,1,50,20.65
1990,1129,1,65,11.59
1990,1129,2,0,74.77
1990,1129,2,15,61.02
1990,1129,2,50,28.1
1990,1129,2,65,15.89
1990,1129,3,0,68.99
1990,1129,3,15,55.68
1990,1129,3,50,24.97
1990,1129,3,65,14.58
1990,1130,1,0,61.43
1990,1130,1,15,48.27
1990,1130,1,50,18.94
1990,1130,1,65,10.36
1990,1130,2,0,71.02
1990,1130,2,15,57.37
1990,1130,2,50,24.21
1990,1130,2,65,13.22
1990,1130,3,0,66.11
1990,1130,3,15,52.73
1990,1130,3,50,21.93
1990,1130,3,65,12.38
1990,1132,1,0,62.03
1990,1132,1,15,49.31
1990,1132,1,50,20.79
1990,1132,1,65,11.73
1990,1132,2,0,73
1990,1132,2,15,59.69
1990,1132,2,50,27.23
1990,1132,2,65,15.33
1990,1132,3,0,67.52
1990,1132,3,15,54.55
1990,1132,3,50,24.39
1990,1132,3,65,14.1
1990,1133,1,0,63.59
1990,1133,1,15,50.61
1990,1133,1,50,21.16
1990,1133,1,65,11.73
1990,1133,2,0,74.88
1990,1133,2,15,61.17
1990,1133,2,50,28.04
1990,1133,2,65,15.78
1990,1133,3,0,69.43
1990,1133,3,15,56.14
1990,1133,3,50,25.25
1990,1133,3,65,14.63
1990,1134,1,0,62.78
1990,1134,1,15,49.83
1990,1134,1,50,20.4
1990,1134,1,65,11.28
1990,1134,2,0,74.39
1990,1134,2,15,60.79
1990,1134,2,50,27.81
1990,1134,2,65,15.55
1990,1134,3,0,68.75
1990,1134,3,15,55.53
1990,1134,3,50,24.72
1990,1134,3,65,14.3
1990,1136,1,0,64.21
1990,1136,1,15,51.1
1990,1136,1,50,21.28
1990,1136,1,65,11.74
1990,1136,2,0,74.78
1990,1136,2,15,61.22
1990,1136,2,50,28.03
1990,1136,2,65,15.81
1990,1136,3,0,69.72
1990,1136,3,15,56.43
1990,1136,3,50,25.16
1990,1136,3,65,14.45
1990,1137,1,0,63.48
1990,1137,1,15,50.53
1990,1137,1,50,21.38
1990,1137,1,65,11.98
1990,1137,2,0,74.62
1990,1137,2,15,61.38
1990,1137,2,50,28.57
1990,1137,2,65,16.36
1990,1137,3,0,69.25
1990,1137,3,15,56.19
1990,1137,3,50,25.55
1990,1137,3,65,14.98
1990,1138,1,0,63.03
1990,1138,1,15,49.91
1990,1138,1,50,21.06
1990,1138,1,65,12
1990,1138,2,0,74.81
1990,1138,2,15,61.3
1990,1138,2,50,28.41
1990,1138,2,65,16.17
1990,1138,3,0,69.03
1990,1138,3,15,55.76
1990,1138,3,50,25.27
1990,1138,3,65,14.85
1990,1140,1,0,64.71
1990,1140,1,15,51.51
1990,1140,1,50,21.21
1990,1140,1,65,12.12
1990,1140,2,0,74.17
1990,1140,2,15,60.65
1990,1140,2,50,27.6
1990,1140,2,65,15.35
1990,1140,3,0,69.79
1990,1140,3,15,56.47
1990,1140,3,50,24.95
1990,1140,3,65,14.38
1990,1141,1,0,62.8
1990,1141,1,15,49.32
1990,1141,1,50,20.1
1990,1141,1,65,11.23
1990,1141,2,0,73.43
1990,1141,2,15,59.79
1990,1141,2,50,27.09
1990,1141,2,65,14.99
1990,1141,3,0,68.28
1990,1141,3,15,54.74
1990,1141,3,50,24.1
1990,1141,3,65,13.83
1990,1142,1,0,64.02
1990,1142,1,15,50.56
1990,1142,1,50,21.11
1990,1142,1,65,11.88
1990,1142,2,0,75.53
1990,1142,2,15,61.76
1990,1142,2,50,28.68
1990,1142,2,65,16.22
1990,1142,3,0,69.98
1990,1142,3,15,56.4
1990,1142,3,50,25.49
1990,1142,3,65,14.89
1990,1144,1,0,61.76
1990,1144,1,15,48.75
1990,1144,1,50,18.87
1990,1144,1,65,9.55
1990,1144,2,0,71.16
1990,1144,2,15,57.54
1990,1144,2,50,24.26
1990,1144,2,65,12.69
1990,1144,3,0,66.25
1990,1144,3,15,52.96
1990,1144,3,50,21.68
1990,1144,3,65,11.48
1990,1145,1,0,64.85
1990,1145,1,15,51.63
1990,1145,1,50,21.53
1990,1145,1,65,12.25
1990,1145,2,0,74.08
1990,1145,2,15,60.57
1990,1145,2,50,27.63
1990,1145,2,65,15.48
1990,1145,3,0,69.78
1990,1145,3,15,56.45
1990,1145,3,50,25.08
1990,1145,3,65,14.43
1990,1146,1,0,64.11
1990,1146,1,15,50.68
1990,1146,1,50,21.18
1990,1146,1,65,11.95
1990,1146,2,0,74.58
1990,1146,2,15,60.82
1990,1146,2,50,27.65
1990,1146,2,65,15.44
1990,1146,3,0,69.58
1990,1146,3,15,56.02
1990,1146,3,50,24.93
1990,1146,3,65,14.33
1990,1147,1,0,65.74
1990,1147,1,15,52.34
1990,1147,1,50,21.09
1990,1147,1,65,12.03
1990,1147,2,0,74.3
1990,1147,2,15,60.51
1990,1147,2,50,27.03
1990,1147,2,65,14.81
1990,1147,3,0,70.36
1990,1147,3,15,56.8
1990,1147,3,50,24.67
1990,1147,3,65,14.12
1990,1149,1,0,61.31
1990,1149,1,15,48.39
1990,1149,1,50,19.63
1990,1149,1,65,11.04
1990,1149,2,0,73.78
1990,1149,2,15,60.48
1990,1149,2,50,27.74
1990,1149,2,65,15.57
1990,1149,3,0,67.65
1990,1149,3,15,54.59
1990,1149,3,50,24.28
1990,1149,3,65,14.24
1990,1150,1,0,63.46
1990,1150,1,15,50.59
1990,1150,1,50,21.37
1990,1150,1,65,11.95
1990,1150,2,0,74.05
1990,1150,2,15,60.75
1990,1150,2,50,27.87
1990,1150,2,65,15.78
1990,1150,3,0,68.94
1990,1150,3,15,55.9
1990,1150,3,50,25.12
1990,1150,3,65,14.53
1990,1152,1,0,64.64
1990,1152,1,15,51.69
1990,1152,1,50,22.03
1990,1152,1,65,12.46
1990,1152,2,0,74.5
1990,1152,2,15,61.05
1990,1152,2,50,28.28
1990,1152,2,65,16.16
1990,1152,3,0,69.83
1990,1152,3,15,56.67
1990,1152,3,50,25.68
1990,1152,3,65,14.97
1990,1153,1,0,65.06
1990,1153,1,15,51.82
1990,1153,1,50,22.1
1990,1153,1,65,12.53
1990,1153,2,0,75.27
1990,1153,2,15,61.96
1990,1153,2,50,28.88
1990,1153,2,65,16.53
1990,1153,3,0,70.4
1990,1153,3,15,57.16
1990,1153,3,50,26.03
1990,1153,3,65,15.24
1990,1154,1,0,63.59
1990,1154,1,15,50.14
1990,1154,1,50,21.08
1990,1154,1,65,12.06
1990,1154,2,0,75.02
1990,1154,2,15,61.33
1990,1154,2,50,28.49
1990,1154,2,65,16.22
1990,1154,3,0,69.49
1990,1154,3,15,55.96
1990,1154,3,50,25.37
1990,1154,3,65,14.95
1990,1156,1,0,64.67
1990,1156,1,15,51.35
1990,1156,1,50,21.53
1990,1156,1,65,12.19
1990,1156,2,0,76.02
1990,1156,2,15,62.41
1990,1156,2,50,29.07
1990,1156,2,65,16.61
1990,1156,3,0,70.6
1990,1156,3,15,57.17
1990,1156,3,50,25.92
1990,1156,3,65,15.23
1990,1157,1,0,63.19
1990,1157,1,15,49.96
1990,1157,1,50,20.84
1990,1157,1,65,11.65
1990,1157,2,0,73.55
1990,1157,2,15,60
1990,1157,2,50,27.27
1990,1157,2,65,15.26
1990,1157,3,0,68.56
1990,1157,3,15,55.2
1990,1157,3,50,24.61
1990,1157,3,65,14.17
1990,1158,1,0,62.24
1990,1158,1,15,48.96
1990,1158,1,50,20.04
1990,1158,1,65,11.28
1990,1158,2,0,73.71
1990,1158,2,15,60.42
1990,1158,2,50,27.73
1990,1158,2,65,15.73
1990,1158,3,0,68.06
1990,1158,3,15,54.79
1990,1158,3,50,24.41
1990,1158,3,65,14.33
1990,1160,1,0,64.33
1990,1160,1,15,51.12
1990,1160,1,50,21.56
1990,1160,1,65,12.24
1990,1160,2,0,74.18
1990,1160,2,15,60.76
1990,1160,2,50,27.82
1990,1160,2,65,15.53
1990,1160,3,0,69.4
1990,1160,3,15,56.11
1990,1160,3,50,25.06
1990,1160,3,65,14.41
1990,1161,1,0,63.34
1990,1161,1,15,50.06
1990,1161,1,50,20.84
1990,1161,1,65,12.02
1990,1161,2,0,75.03
1990,1161,2,15,61.57
1990,1161,2,50,28.62
1990,1161,2,65,16.32
1990,1161,3,0,69.33
1990,1161,3,15,55.99
1990,1161,3,50,25.27
1990,1161,3,65,15
1990,1163,1,0,64.15
1990,1163,1,15,51.08
1990,1163,1,50,21.17
1990,1163,1,65,12
1990,1163,2,0,74.6
1990,1163,2,15,61.22
1990,1163,2,50,28.21
1990,1163,2,65,15.98
1990,1163,3,0,69.56
1990,1163,3,15,56.37
1990,1163,3,50,25.17
1990,1163,3,65,14.69
1990,1164,1,0,61.95
1990,1164,1,15,48.76
1990,1164,1,50,19.03
1990,1164,1,65,10.55
1990,1164,2,0,71.98
1990,1164,2,15,58.43
1990,1164,2,50,25.32
1990,1164,2,65,13.79
1990,1164,3,0,66.87
1990,1164,3,15,53.53
1990,1164,3,50,22.48
1990,1164,3,65,12.69
1990,1165,1,0,64.05
1990,1165,1,15,50.76
1990,1165,1,50,21.1
1990,1165,1,65,11.84
1990,1165,2,0,74
1990,1165,2,15,60.44
1990,1165,2,50,27.57
1990,1165,2,65,15.41
1990,1165,3,0,69.25
1990,1165,3,15,55.86
1990,1165,3,50,24.85
1990,1165,3,65,14.28
1990,1166,1,0,63.35
1990,1166,1,15,49.83
1990,1166,1,50,20.86
1990,1166,1,65,12.05
1990,1166,2,0,74.86
1990,1166,2,15,61.02
1990,1166,2,50,28.12
1990,1166,2,65,15.9
1990,1166,3,0,69.23
1990,1166,3,15,55.57
1990,1166,3,50,25.04
1990,1166,3,65,14.77
1990,1168,1,0,62.47
1990,1168,1,15,49.22
1990,1168,1,50,20.71
1990,1168,1,65,11.91
1990,1168,2,0,75.01
1990,1168,2,15,61.39
1990,1168,2,50,28.38
1990,1168,2,65,16.25
1990,1168,3,0,68.78
1990,1168,3,15,55.38
1990,1168,3,50,25.09
1990,1168,3,65,14.86
1990,1169,1,0,64.11
1990,1169,1,15,51.09
1990,1169,1,50,21.76
1990,1169,1,65,12.31
1990,1169,2,0,74.16
1990,1169,2,15,60.93
1990,1169,2,50,28.09
1990,1169,2,65,16.11
1990,1169,3,0,69.25
1990,1169,3,15,56.15
1990,1169,3,50,25.4
1990,1169,3,65,14.9
1990,1170,1,0,62.75
1990,1170,1,15,49.18
1990,1170,1,50,20.49
1990,1170,1,65,11.63
1990,1170,2,0,74.12
1990,1170,2,15,60.64
1990,1170,2,50,27.81
1990,1170,2,65,15.6
1990,1170,3,0,68.56
1990,1170,3,15,55.05
1990,1170,3,50,24.66
1990,1170,3,65,14.3
1990,1171,1,0,64.04
1990,1171,1,15,51.07
1990,1171,1,50,21.84
1990,1171,1,65,12.51
1990,1171,2,0,74.56
1990,1171,2,15,61.16
1990,1171,2,50,28.14
1990,1171,2,65,15.99
1990,1171,3,0,69.35
1990,1171,3,15,56.21
1990,1171,3,50,25.46
1990,1171,3,65,14.93
1990,1173,1,0,63.91
1990,1173,1,15,50.98
1990,1173,1,50,21.11
1990,1173,1,65,11.75
1990,1173,2,0,74.97
1990,1173,2,15,61.58
1990,1173,2,50,28.54
1990,1173,2,65,16.21
1990,1173,3,0,69.66
1990,1173,3,15,56.54
1990,1173,3,50,25.38
1990,1173,3,65,14.77
1990,1175,1,0,64.95
1990,1175,1,15,51.78
1990,1175,1,50,21.75
1990,1175,1,65,12.32
1990,1175,2,0,74.66
1990,1175,2,15,61.09
1990,1175,2,50,28.13
1990,1175,2,65,15.93
1990,1175,3,0,70.04
1990,1175,3,15,56.7
1990,1175,3,50,25.43
1990,1175,3,65,14.73
1990,1176,1,0,61.7
1990,1176,1,15,48.89
1990,1176,1,50,21.16
1990,1176,1,65,12.08
1990,1176,2,0,72.21
1990,1176,2,15,58.94
1990,1176,2,50,26.7
1990,1176,2,65,15.13
1990,1176,3,0,66.84
1990,1176,3,15,53.84
1990,1176,3,50,24.25
1990,1176,3,65,14.03
1990,1177,1,0,63.34
1990,1177,1,15,50.11
1990,1177,1,50,19.48
1990,1177,1,65,10.12
1990,1177,2,0,71.25
1990,1177,2,15,57.93
1990,1177,2,50,24.77
1990,1177,2,65,12.43
1990,1177,3,0,67.28
1990,1177,3,15,54.03
1990,1177,3,50,22.36
1990,1177,3,65,11.94
1990,1178,1,0,63.09
1990,1178,1,15,49.84
1990,1178,1,50,20.44
1990,1178,1,65,11.65
1990,1178,2,0,74.89
1990,1178,2,15,61.31
1990,1178,2,50,28.17
1990,1178,2,65,15.81
1990,1178,3,0,69.2
1990,1178,3,15,55.82
1990,1178,3,50,24.93
1990,1178,3,65,14.6
1990,1179,1,0,64.05
1990,1179,1,15,51.06
1990,1179,1,50,21.84
1990,1179,1,65,12.82
1990,1179,2,0,75.46
1990,1179,2,15,61.96
1990,1179,2,50,29.16
1990,1179,2,65,16.76
1990,1179,3,0,69.87
1990,1179,3,15,56.68
1990,1179,3,50,25.9
1990,1179,3,65,15.37
1990,1180,1,0,65.25
1990,1180,1,15,52.17
1990,1180,1,50,22.54
1990,1180,1,65,12.79
1990,1180,2,0,75.31
1990,1180,2,15,61.88
1990,1180,2,50,29.03
1990,1180,2,65,16.84
1990,1180,3,0,70.59
1990,1180,3,15,57.37
1990,1180,3,50,26.37
1990,1180,3,65,15.55
1990,1181,1,0,61.71
1990,1181,1,15,48.92
1990,1181,1,50,20.84
1990,1181,1,65,11.92
1990,1181,2,0,72.55
1990,1181,2,15,59.13
1990,1181,2,50,26.74
1990,1181,2,65,15.11
1990,1181,3,0,67.08
1990,1181,3,15,54.01
1990,1181,3,50,24.16
1990,1181,3,65,13.99
1990,1182,1,0,68.04
1990,1182,1,15,55.55
1990,1182,1,50,25.03
1990,1182,1,65,14.87
1990,1182,2,0,77.83
1990,1182,2,15,65.05
1990,1182,2,50,31.85
1990,1182,2,65,19.3
1990,1182,3,0,73.26
1990,1182,3,15,60.66
1990,1182,3,50,28.91
1990,1182,3,65,17.7
1990,1183,1,0,65.51
1990,1183,1,15,52.67
1990,1183,1,50,22.78
1990,1183,1,65,13.28
1990,1183,2,0,76.1
1990,1183,2,15,62.79
1990,1183,2,50,29.71
1990,1183,2,65,17.43
1990,1183,3,0,71.06
1990,1183,3,15,58.03
1990,1183,3,50,26.72
1990,1183,3,65,16
1990,1184,1,0,59.22
1990,1184,1,15,47.43
1990,1184,1,50,20.79
1990,1184,1,65,12.06
1990,1184,2,0,69.7
1990,1184,2,15,57.57
1990,1184,2,50,26.5
1990,1184,2,65,15.58
1990,1184,3,0,64.51
1990,1184,3,15,52.6
1990,1184,3,50,24.06
1990,1184,3,65,14.45
1990,1185,1,0,62.71
1990,1185,1,15,49.78
1990,1185,1,50,20.77
1990,1185,1,65,11.85
1990,1185,2,0,73.79
1990,1185,2,15,60.18
1990,1185,2,50,27.72
1990,1185,2,65,16.33
1990,1185,3,0,68.25
1990,1185,3,15,55.04
1990,1185,3,50,24.61
1990,1185,3,65,14.79
1990,1186,1,0,63.35
1990,1186,1,15,49.89
1990,1186,1,50,20.14
1990,1186,1,65,10.68
1990,1186,2,0,73.87
1990,1186,2,15,60.09
1990,1186,2,50,26.75
1990,1186,2,65,14.57
1990,1186,3,0,68.83
1990,1186,3,15,55.24
1990,1186,3,50,24.03
1990,1186,3,65,13.41
1990,1187,1,0,62.93
1990,1187,1,15,49.63
1990,1187,1,50,20.23
1990,1187,1,65,11.31
1990,1187,2,0,73.65
1990,1187,2,15,59.96
1990,1187,2,50,26.86
1990,1187,2,65,14.85
1990,1187,3,0,68.3
1990,1187,3,15,54.84
1990,1187,3,50,24.03
1990,1187,3,65,13.81
1990,1188,1,0,63.17
1990,1188,1,15,50.06
1990,1188,1,50,21.07
1990,1188,1,65,11.63
1990,1188,2,0,73.97
1990,1188,2,15,60.55
1990,1188,2,50,27.66
1990,1188,2,65,15.63
1990,1188,3,0,68.9
1990,1188,3,15,55.68
1990,1188,3,50,25.11
1990,1188,3,65,14.53
1990,1189,1,0,64.64
1990,1189,1,15,51.35
1990,1189,1,50,21.66
1990,1189,1,65,12.4
1990,1189,2,0,75.5
1990,1189,2,15,61.91
1990,1189,2,50,28.89
1990,1189,2,65,16.46
1990,1189,3,0,70.47
1990,1189,3,15,57.06
1990,1189,3,50,26.03
1990,1189,3,65,15.35
1990,1190,1,0,65.6
1990,1190,1,15,52.05
1990,1190,1,50,22.68
1990,1190,1,65,12.85
1990,1190,2,0,76.79
1990,1190,2,15,62.97
1990,1190,2,50,29.79
1990,1190,2,65,17.38
1990,1190,3,0,71.41
1990,1190,3,15,57.76
1990,1190,3,50,26.72
1990,1190,3,65,15.75
1990,1191,1,0,66.57
1990,1191,1,15,53.29
1990,1191,1,50,23.51
1990,1191,1,65,13.52
1990,1191,2,0,78.08
1990,1191,2,15,64.44
1990,1191,2,50,31.55
1990,1191,2,65,18.88
1990,1191,3,0,72.56
1990,1191,3,15,59.14
1990,1191,3,50,28
1990,1191,3,65,16.9
1990,1192,1,0,65.13
1990,1192,1,15,51.88
1990,1192,1,50,22.31
1990,1192,1,65,12.65
1990,1192,2,0,76.09
1990,1192,2,15,62.59
1990,1192,2,50,29.45
1990,1192,2,65,17.1
1990,1192,3,0,70.96
1990,1192,3,15,57.63
1990,1192,3,50,26.55
1990,1192,3,65,15.73
1990,1193,1,0,57.09
1990,1193,1,15,45.54
1990,1193,1,50,20.13
1990,1193,1,65,11
1990,1193,2,0,68.46
1990,1193,2,15,56.14
1990,1193,2,50,26.24
1990,1193,2,65,15.46
1990,1193,3,0,62.57
1990,1193,3,15,50.68
1990,1193,3,50,23.37
1990,1193,3,65,13.6
1990,1194,1,0,63.92
1990,1194,1,15,50.57
1990,1194,1,50,21.2
1990,1194,1,65,11.68
1990,1194,2,0,74.21
1990,1194,2,15,60.64
1990,1194,2,50,27.79
1990,1194,2,65,15.63
1990,1194,3,0,69.47
1990,1194,3,15,56.04
1990,1194,3,50,25.23
1990,1194,3,65,14.53
1990,1195,1,0,61.49
1990,1195,1,15,48.43
1990,1195,1,50,20.48
1990,1195,1,65,11.67
1990,1195,2,0,72.22
1990,1195,2,15,59.12
1990,1195,2,50,27.11
1990,1195,2,65,15.73
1990,1195,3,0,66.81
1990,1195,3,15,53.75
1990,1195,3,50,24.16
1990,1195,3,65,14.33
1990,1196,1,0,61.83
1990,1196,1,15,50.41
1990,1196,1,50,20.85
1990,1196,1,65,12.27
1990,1196,2,0,72.69
1990,1196,2,15,60.65
1990,1196,2,50,27.86
1990,1196,2,65,16.29
1990,1196,3,0,67.36
1990,1196,3,15,55.69
1990,1196,3,50,24.69
1990,1196,3,65,14.75
1990,1197,1,0,65.09
1990,1197,1,15,51.78
1990,1197,1,50,22.01
1990,1197,1,65,12.24
1990,1197,2,0,74.73
1990,1197,2,15,61.08
1990,1197,2,50,28.14
1990,1197,2,65,16.18
1990,1197,3,0,70.38
1990,1197,3,15,56.94
1990,1197,3,50,25.82
1990,1197,3,65,15.07
1990,1198,1,0,61.42
1990,1198,1,15,48.58
1990,1198,1,50,19.9
1990,1198,1,65,11.13
1990,1198,2,0,71.52
1990,1198,2,15,58.26
1990,1198,2,50,25.41
1990,1198,2,65,14.24
1990,1198,3,0,66.3
1990,1198,3,15,53.28
1990,1198,3,50,22.86
1990,1198,3,65,13.08
1990,1199,1,0,61.25
1990,1199,1,15,49
1990,1199,1,50,20.52
1990,1199,1,65,12.5
1990,1199,2,0,71.41
1990,1199,2,15,59.09
1990,1199,2,50,26.46
1990,1199,2,65,15.24
1990,1199,3,0,66.2
1990,1199,3,15,53.93
1990,1199,3,50,23.72
1990,1199,3,65,14.21
1991,1100,1,0,63.42
1991,1100,1,15,50.37
1991,1100,1,50,21.19
1991,1100,1,65,12
1991,1100,2,0,74.27
1991,1100,2,15,60.85
1991,1100,2,50,28.02
1991,1100,2,65,15.87
1991,1100,3,0,68.99
1991,1100,3,15,55.79
1991,1100,3,50,25.09
1991,1100,3,65,14.61
1991,1101,1,0,63
1991,1101,1,15,50.03
1991,1101,1,50,21.09
1991,1101,1,65,11.97
1991,1101,2,0,73.77
1991,1101,2,15,60.41
1991,1101,2,50,27.8
1991,1101,2,65,15.84
1991,1101,3,0,68.47
1991,1101,3,15,55.34
1991,1101,3,50,24.89
1991,1101,3,65,14.58
1991,1103,1,0,62.6
1991,1103,1,15,49.58
1991,1103,1,50,20.95
1991,1103,1,65,12
1991,1103,2,0,73.98
1991,1103,2,15,60.45
1991,1103,2,50,27.72
1991,1103,2,65,15.54
1991,1103,3,0,68.29
1991,1103,3,15,55.06
1991,1103,3,50,24.68
1991,1103,3,65,14.3
1991,1104,1,0,62.58
1991,1104,1,15,49.76
1991,1104,1,50,21.03
1991,1104,1,65,11.94
1991,1104,2,0,73.61
1991,1104,2,15,60.33
1991,1104,2,50,27.76
1991,1104,2,65,15.92
1991,1104,3,0,68.1
1991,1104,3,15,55.09
1991,1104,3,50,24.81
1991,1104,3,65,14.59
1991,1105,1,0,61.79
1991,1105,1,15,48.93
1991,1105,1,50,20.49
1991,1105,1,65,11.31
1991,1105,2,0,72.23
1991,1105,2,15,59
1991,1105,2,50,26.44
1991,1105,2,65,14.67
1991,1105,3,0,66.83
1991,1105,3,15,53.82
1991,1105,3,50,23.74
1991,1105,3,65,13.42
1991,1107,1,0,63.9
1991,1107,1,15,50.82
1991,1107,1,50,21.52
1991,1107,1,65,12.37
1991,1107,2,0,74.67
1991,1107,2,15,61.26
1991,1107,2,50,28.26
1991,1107,2,65,16.01
1991,1107,3,0,69.38
1991,1107,3,15,56.17
1991,1107,3,50,25.26
1991,1107,3,65,14.74
1991,1108,1,0,62.1
1991,1108,1,15,48.76
1991,1108,1,50,20.18
1991,1108,1,65,11.43
1991,1108,2,0,72.86
1991,1108,2,15,59.33
1991,1108,2,50,26.72
1991,1108,2,65,14.69
1991,1108,3,0,67.29
1991,1108,3,15,53.88
1991,1108,3,50,23.71
1991,1108,3,65,13.49
1991,1110,1,0,62.62
1991,1110,1,15,49.75
1991,1110,1,50,20.99
1991,1110,1,65,11.64
1991,1110,2,0,72.71
1991,1110,2,15,59.47
