year,reg_sk,sex_sk,age,dr
2020,1193,2,10,1.77e-4
2020,1193,2,15,4.34e-4
2020,1193,2,20,0.00134
2020,1193,2,25,0.00353
2020,1193,2,30,0.003266
2020,1193,2,35,0.00323
2020,1193,2,40,0.005581
2020,1193,2,45,0.007112
2020,1193,2,50,0.009961
2020,1193,2,55,0.0139
2020,1193,2,60,0.01946
2020,1193,2,65,0.032533
2020,1193,2,70,0.0469
2020,1193,2,75,0.081485
2020,1193,2,80,0.099352
2020,1193,2,85,0.189978
2020,1193,3,0,0.005703
2020,1193,3,1,3.7e-4
2020,1193,3,5,2.85e-4
2020,1193,3,10,4.61e-4
2020,1193,3,15,8.94e-4
2020,1193,3,20,0.002225
2020,1193,3,25,0.004115
2020,1193,3,30,0.004997
2020,1193,3,35,0.005836
2020,1193,3,40,0.008084
2020,1193,3,45,0.009355
2020,1193,3,50,0.014077
2020,1193,3,55,0.017643
2020,1193,3,60,0.02783
2020,1193,3,65,0.040605
2020,1193,3,70,0.065017
2020,1193,3,75,0.098599
2020,1193,3,80,0.116893
2020,1193,3,85,0.206701
2020,1194,1,0,0.004993
2020,1194,1,1,1.61e-4
2020,1194,1,5,1.62e-4
2020,1194,1,10,2.72e-4
2020,1194,1,15,0.001004
2020,1194,1,20,0.001705
2020,1194,1,25,0.002439
2020,1194,1,30,0.003986
2020,1194,1,35,0.007183
2020,1194,1,40,0.008912
2020,1194,1,45,0.0118
2020,1194,1,50,0.0162
2020,1194,1,55,0.021986
2020,1194,1,60,0.033672
2020,1194,1,65,0.047338
2020,1194,1,70,0.071113
2020,1194,1,75,0.104245
2020,1194,1,80,0.156914
2020,1194,1,85,0.247627
2020,1194,2,0,0.003683
2020,1194,2,1,3.66e-4
2020,1194,2,5,1.13e-4
2020,1194,2,10,1.1e-4
2020,1194,2,15,5.09e-4
2020,1194,2,20,4.59e-4
2020,1194,2,25,7.83e-4
2020,1194,2,30,0.00144
2020,1194,2,35,0.002196
2020,1194,2,40,0.00302
2020,1194,2,45,0.003258
2020,1194,2,50,0.004537
2020,1194,2,55,0.007623
2020,1194,2,60,0.010426
2020,1194,2,65,0.017265
2020,1194,2,70,0.029599
2020,1194,2,75,0.055397
2020,1194,2,80,0.090456
2020,1194,2,85,0.204949
2020,1194,3,0,0.004354
2020,1194,3,1,2.61e-4
2020,1194,3,5,1.38e-4
2020,1194,3,10,1.93e-4
2020,1194,3,15,7.58e-4
2020,1194,3,20,0.001075
2020,1194,3,25,0.00162
2020,1194,3,30,0.002737
2020,1194,3,35,0.004695
2020,1194,3,40,0.005855
2020,1194,3,45,0.007285
2020,1194,3,50,0.00988
2020,1194,3,55,0.013889
2020,1194,3,60,0.020042
2020,1194,3,65,0.028676
2020,1194,3,70,0.04386
2020,1194,3,75,0.069285
2020,1194,3,80,0.105929
2020,1194,3,85,0.212391
2020,1195,1,0,0.003913
2020,1195,1,1,5e-4
2020,1195,1,5,2.38e-4
2020,1195,1,10,1.06e-4
2020,1195,1,15,5.65e-4
2020,1195,1,20,0.002214
2020,1195,1,25,0.002085
2020,1195,1,30,0.004726
2020,1195,1,35,0.006562
2020,1195,1,40,0.010226
2020,1195,1,45,0.011677
2020,1195,1,50,0.016943
2020,1195,1,55,0.023841
2020,1195,1,60,0.039951
2020,1195,1,65,0.049457
2020,1195,1,70,0.07331
2020,1195,1,75,0.105193
2020,1195,1,80,0.155614
2020,1195,1,85,0.24355
2020,1195,2,0,0.003784
2020,1195,2,1,7.6e-5
2020,1195,2,5,1.48e-4
2020,1195,2,10,1.14e-4
2020,1195,2,15,1.44e-4
2020,1195,2,20,3.33e-4
2020,1195,2,25,7.66e-4
2020,1195,2,30,0.00181
2020,1195,2,35,0.003115
2020,1195,2,40,0.003986
2020,1195,2,45,0.004568
2020,1195,2,50,0.006577
2020,1195,2,55,0.009623
2020,1195,2,60,0.014272
2020,1195,2,65,0.021187
2020,1195,2,70,0.030263
2020,1195,2,75,0.054606
2020,1195,2,80,0.090084
2020,1195,2,85,0.194408
2020,1195,3,0,0.003851
2020,1195,3,1,2.95e-4
2020,1195,3,5,1.94e-4
2020,1195,3,10,1.1e-4
2020,1195,3,15,3.56e-4
2020,1195,3,20,0.001281
2020,1195,3,25,0.001429
2020,1195,3,30,0.003251
2020,1195,3,35,0.004823
2020,1195,3,40,0.006972
2020,1195,3,45,0.007931
2020,1195,3,50,0.011425
2020,1195,3,55,0.01583
2020,1195,3,60,0.024884
2020,1195,3,65,0.032013
2020,1195,3,70,0.04516
2020,1195,3,75,0.06988
2020,1195,3,80,0.106578
2020,1195,3,85,0.204821
2020,1196,1,0,0.007115
2020,1196,1,1,4.53e-4
2020,1196,1,5,2.15e-4
2020,1196,1,10,3.37e-4
2020,1196,1,15,3.45e-4
2020,1196,1,20,4.13e-4
2020,1196,1,25,7.92e-4
2020,1196,1,30,0.00105
2020,1196,1,35,0.001525
2020,1196,1,40,0.002145
2020,1196,1,45,0.004133
2020,1196,1,50,0.009024
2020,1196,1,55,0.01719
2020,1196,1,60,0.030492
2020,1196,1,65,0.055362
2020,1196,1,70,0.075662
2020,1196,1,75,0.117564
2020,1196,1,80,0.164876
2020,1196,1,85,0.212795
2020,1196,2,0,0.005051
2020,1196,2,1,3.28e-4
2020,1196,2,5,1.52e-4
2020,1196,2,10,1.32e-4
2020,1196,2,15,2.3e-4
2020,1196,2,20,2.08e-4
2020,1196,2,25,4.41e-4
2020,1196,2,30,6.22e-4
2020,1196,2,35,8.26e-4
2020,1196,2,40,0.001518
2020,1196,2,45,0.003152
2020,1196,2,50,0.005336
2020,1196,2,55,0.008868
2020,1196,2,60,0.015538
2020,1196,2,65,0.028463
2020,1196,2,70,0.050697
2020,1196,2,75,0.074474
2020,1196,2,80,0.124851
2020,1196,2,85,0.228366
2020,1196,3,0,0.00612
2020,1196,3,1,3.92e-4
2020,1196,3,5,1.84e-4
2020,1196,3,10,2.36e-4
2020,1196,3,15,2.88e-4
2020,1196,3,20,3.11e-4
2020,1196,3,25,6.12e-4
2020,1196,3,30,8.38e-4
2020,1196,3,35,0.001181
2020,1196,3,40,0.001828
2020,1196,3,45,0.003621
2020,1196,3,50,0.007046
2020,1196,3,55,0.012669
2020,1196,3,60,0.022394
2020,1196,3,65,0.040363
2020,1196,3,70,0.06132
2020,1196,3,75,0.090094
2020,1196,3,80,0.138222
2020,1196,3,85,0.221828
2020,1197,1,0,0.002566
2020,1197,1,1,4.45e-4
2020,1197,1,5,1.66e-4
2020,1197,1,10,1.67e-4
2020,1197,1,15,6e-4
2020,1197,1,20,0.001261
2020,1197,1,25,0.001793
2020,1197,1,30,0.003833
2020,1197,1,35,0.006841
2020,1197,1,40,0.009959
2020,1197,1,45,0.012488
2020,1197,1,50,0.016737
2020,1197,1,55,0.023413
2020,1197,1,60,0.035883
2020,1197,1,65,0.04931
2020,1197,1,70,0.065726
2020,1197,1,75,0.104886
2020,1197,1,80,0.147069
2020,1197,1,85,0.252377
2020,1197,2,0,0.001614
2020,1197,2,1,1.45e-4
2020,1197,2,5,1.75e-4
2020,1197,2,10,1.45e-4
2020,1197,2,15,2.72e-4
2020,1197,2,20,2.4e-4
2020,1197,2,25,7.17e-4
2020,1197,2,30,0.001313
2020,1197,2,35,0.002647
2020,1197,2,40,0.003152
2020,1197,2,45,0.003566
2020,1197,2,50,0.005162
2020,1197,2,55,0.00716
2020,1197,2,60,0.010667
2020,1197,2,65,0.017865
2020,1197,2,70,0.02966
2020,1197,2,75,0.054992
2020,1197,2,80,0.088293
2020,1197,2,85,0.205983
2020,1197,3,0,0.002102
2020,1197,3,1,3e-4
2020,1197,3,5,1.7e-4
2020,1197,3,10,1.56e-4
2020,1197,3,15,4.38e-4
2020,1197,3,20,7.45e-4
2020,1197,3,25,0.001271
2020,1197,3,30,0.002626
2020,1197,3,35,0.004808
2020,1197,3,40,0.006475
2020,1197,3,45,0.00782
2020,1197,3,50,0.010633
2020,1197,3,55,0.014638
2020,1197,3,60,0.021443
2020,1197,3,65,0.030241
2020,1197,3,70,0.042682
2020,1197,3,75,0.06996
2020,1197,3,80,0.103305
2020,1197,3,85,0.215335
2020,1198,1,0,0.005451
2020,1198,1,1,3.8e-4
2020,1198,1,5,4.32e-4
2020,1198,1,10,1.61e-4
2020,1198,1,15,0.001088
2020,1198,1,20,0.001887
2020,1198,1,25,0.002162
2020,1198,1,30,0.003882
2020,1198,1,35,0.005899
2020,1198,1,40,0.008751
2020,1198,1,45,0.012067
2020,1198,1,50,0.015006
2020,1198,1,55,0.023268
2020,1198,1,60,0.027782
2020,1198,1,65,0.044686
2020,1198,1,70,0.065001
2020,1198,1,75,0.09166
2020,1198,1,80,0.12704
2020,1198,1,85,0.198536
2020,1198,2,0,0.004892
2020,1198,2,1,3.96e-4
2020,1198,2,5,2.01e-4
2020,1198,2,10,1.67e-4
2020,1198,2,15,4.53e-4
2020,1198,2,20,5.2e-4
2020,1198,2,25,8.76e-4
2020,1198,2,30,0.001483
2020,1198,2,35,0.00179
2020,1198,2,40,0.003029
2020,1198,2,45,0.004104
2020,1198,2,50,0.00575
2020,1198,2,55,0.007736
2020,1198,2,60,0.012032
2020,1198,2,65,0.019649
2020,1198,2,70,0.030579
2020,1198,2,75,0.052461
2020,1198,2,80,0.090227
2020,1198,2,85,0.155484
2020,1198,3,0,0.005178
2020,1198,3,1,3.88e-4
2020,1198,3,5,3.2e-4
2020,1198,3,10,1.64e-4
2020,1198,3,15,7.72e-4
2020,1198,3,20,0.001201
2020,1198,3,25,0.00156
2020,1198,3,30,0.002738
2020,1198,3,35,0.003878
2020,1198,3,40,0.005881
2020,1198,3,45,0.007966
2020,1198,3,50,0.010176
2020,1198,3,55,0.014878
2020,1198,3,60,0.018897
2020,1198,3,65,0.029564
2020,1198,3,70,0.043191
2020,1198,3,75,0.06519
2020,1198,3,80,0.101087
2020,1198,3,85,0.166818
2020,1199,1,0,0.00936
2020,1199,1,1,0.001025
2020,1199,1,5,3.61e-4
2020,1199,1,10,1.86e-4
2020,1199,1,15,0.001451
2020,1199,1,20,8.98e-4
2020,1199,1,25,0.00371
2020,1199,1,30,0.005536
2020,1199,1,35,0.007069
2020,1199,1,40,0.010589
2020,1199,1,45,0.014274
2020,1199,1,50,0.017013
2020,1199,1,55,0.028052
2020,1199,1,60,0.047452
2020,1199,1,65,0.060894
2020,1199,1,70,0.08118
2020,1199,1,75,0.130332
2020,1199,1,80,0.159869
2020,1199,1,85,0.252983
2020,1199,2,0,0.003831
2020,1199,2,1,2.67e-4
2020,1199,2,5,1.86e-4
2020,1199,2,10,1.91e-4
2020,1199,2,15,4.7e-4
2020,1199,2,20,8.28e-4
2020,1199,2,25,0.001137
2020,1199,2,30,0.002367
2020,1199,2,35,0.002717
2020,1199,2,40,0.006146
2020,1199,2,45,0.005725
2020,1199,2,50,0.008341
2020,1199,2,55,0.011846
2020,1199,2,60,0.016618
2020,1199,2,65,0.027951
2020,1199,2,70,0.036499
2020,1199,2,75,0.064293
2020,1199,2,80,0.103865
2020,1199,2,85,0.219324
2020,1199,3,0,0.006717
2020,1199,3,1,6.54e-4
2020,1199,3,5,2.75e-4
2020,1199,3,10,1.89e-4
2020,1199,3,15,9.91e-4
2020,1199,3,20,8.67e-4
2020,1199,3,25,0.002554
2020,1199,3,30,0.00409
2020,1199,3,35,0.004936
2020,1199,3,40,0.008297
2020,1199,3,45,0.00983
2020,1199,3,50,0.012263
2020,1199,3,55,0.01917
2020,1199,3,60,0.02909
2020,1199,3,65,0.040224
2020,1199,3,70,0.051739
2020,1199,3,75,0.082881
2020,1199,3,80,0.117111
2020,1199,3,85,0.226767
2021,1100,1,0,0.005246
2021,1100,1,1,3.28e-4
2021,1100,1,5,1.88e-4
2021,1100,1,10,2.84e-4
2021,1100,1,15,8e-4
2021,1100,1,20,0.001474
2021,1100,1,25,0.002175
2021,1100,1,30,0.003774
2021,1100,1,35,0.006092
2021,1100,1,40,0.009064
2021,1100,1,45,0.011701
2021,1100,1,50,0.015344
2021,1100,1,55,0.022823
2021,1100,1,60,0.034377
2021,1100,1,65,0.051789
2021,1100,1,70,0.073874
2021,1100,1,75,0.100039
2021,1100,1,80,0.149437
2021,1100,1,85,0.203061
2021,1100,2,0,0.003934
2021,1100,2,1,2.59e-4
2021,1100,2,5,1.38e-4
2021,1100,2,10,2.12e-4
2021,1100,2,15,4.14e-4
2021,1100,2,20,5.46e-4
2021,1100,2,25,7.79e-4
2021,1100,2,30,0.001414
2021,1100,2,35,0.00228
2021,1100,2,40,0.003378
2021,1100,2,45,0.004563
2021,1100,2,50,0.006293
2021,1100,2,55,0.009821
2021,1100,2,60,0.015285
2021,1100,2,65,0.024195
2021,1100,2,70,0.039019
2021,1100,2,75,0.061208
2021,1100,2,80,0.105939
2021,1100,2,85,0.213132
2021,1100,3,0,0.004608
2021,1100,3,1,2.94e-4
2021,1100,3,5,1.64e-4
2021,1100,3,10,2.49e-4
2021,1100,3,15,6.11e-4
2021,1100,3,20,0.001018
2021,1100,3,25,0.001495
2021,1100,3,30,0.002607
2021,1100,3,35,0.004172
2021,1100,3,40,0.006139
2021,1100,3,45,0.007957
2021,1100,3,50,0.010534
2021,1100,3,55,0.015645
2021,1100,3,60,0.02336
2021,1100,3,65,0.034801
2021,1100,3,70,0.0513
2021,1100,3,75,0.073196
2021,1100,3,80,0.117268
2021,1100,3,85,0.210776
2021,1101,1,0,0.005851
2021,1101,1,1,2.5e-4
2021,1101,1,5,2.45e-4
2021,1101,1,10,2.89e-4
2021,1101,1,15,7.22e-4
2021,1101,1,20,0.001297
2021,1101,1,25,0.002208
2021,1101,1,30,0.004765
2021,1101,1,35,0.007512
2021,1101,1,40,0.01097
2021,1101,1,45,0.01312
2021,1101,1,50,0.016787
2021,1101,1,55,0.023467
2021,1101,1,60,0.036853
2021,1101,1,65,0.055352
2021,1101,1,70,0.080739
2021,1101,1,75,0.120395
2021,1101,1,80,0.180069
2021,1101,1,85,0.275281
2021,1101,2,0,0.003189
2021,1101,2,1,3.09e-4
2021,1101,2,5,1.21e-4
2021,1101,2,10,1.6e-4
2021,1101,2,15,3.7e-4
2021,1101,2,20,6.01e-4
2021,1101,2,25,9.96e-4
2021,1101,2,30,0.002108
2021,1101,2,35,0.002827
2021,1101,2,40,0.004365
2021,1101,2,45,0.005228
2021,1101,2,50,0.007441
2021,1101,2,55,0.01115
2021,1101,2,60,0.017174
2021,1101,2,65,0.026559
2021,1101,2,70,0.043949
2021,1101,2,75,0.068306
2021,1101,2,80,0.112949
2021,1101,2,85,0.236087
2021,1101,3,0,0.004555
2021,1101,3,1,2.79e-4
2021,1101,3,5,1.84e-4
2021,1101,3,10,2.26e-4
2021,1101,3,15,5.5e-4
2021,1101,3,20,9.52e-4
2021,1101,3,25,0.001624
2021,1101,3,30,0.00343
2021,1101,3,35,0.00514
2021,1101,3,40,0.007513
2021,1101,3,45,0.008937
2021,1101,3,50,0.011779
2021,1101,3,55,0.01669
2021,1101,3,60,0.025627
2021,1101,3,65,0.037982
2021,1101,3,70,0.057196
2021,1101,3,75,0.084
2021,1101,3,80,0.129713
2021,1101,3,85,0.244641
2021,1103,1,0,0.004671
2021,1103,1,1,2.09e-4
2021,1103,1,5,1.41e-4
2021,1103,1,10,2.52e-4
2021,1103,1,15,7.71e-4
2021,1103,1,20,0.001326
2021,1103,1,25,0.001926
2021,1103,1,30,0.003007
2021,1103,1,35,0.005386
2021,1103,1,40,0.008566
2021,1103,1,45,0.011443
2021,1103,1,50,0.015623
2021,1103,1,55,0.023896
2021,1103,1,60,0.033678
2021,1103,1,65,0.050942
2021,1103,1,70,0.07054
2021,1103,1,75,0.098154
2021,1103,1,80,0.144614
2021,1103,1,85,0.195714
2021,1103,2,0,0.003742
2021,1103,2,1,2.06e-4
2021,1103,2,5,1.32e-4
2021,1103,2,10,2.16e-4
2021,1103,2,15,3.55e-4
2021,1103,2,20,3.95e-4
2021,1103,2,25,7.19e-4
2021,1103,2,30,0.001158
2021,1103,2,35,0.001914
2021,1103,2,40,0.002942
2021,1103,2,45,0.004363
2021,1103,2,50,0.006322
2021,1103,2,55,0.010116
2021,1103,2,60,0.015023
2021,1103,2,65,0.023231
2021,1103,2,70,0.036339
2021,1103,2,75,0.061488
2021,1103,2,80,0.10898
2021,1103,2,85,0.219849
2021,1103,3,0,0.004219
2021,1103,3,1,2.08e-4
2021,1103,3,5,1.37e-4
2021,1103,3,10,2.34e-4
2021,1103,3,15,5.66e-4
2021,1103,3,20,8.65e-4
2021,1103,3,25,0.001327
2021,1103,3,30,0.002069
2021,1103,3,35,0.003594
2021,1103,3,40,0.005643
2021,1103,3,45,0.007707
2021,1103,3,50,0.010672
2021,1103,3,55,0.016239
2021,1103,3,60,0.023002
2021,1103,3,65,0.034198
2021,1103,3,70,0.049068
2021,1103,3,75,0.07346
2021,1103,3,80,0.119133
2021,1103,3,85,0.213003
2021,1104,1,0,0.006318
2021,1104,1,1,3.36e-4
2021,1104,1,5,1.64e-4
2021,1104,1,10,3.44e-4
2021,1104,1,15,8.07e-4
2021,1104,1,20,0.001677
2021,1104,1,25,0.0025
2021,1104,1,30,0.004384
2021,1104,1,35,0.007674
2021,1104,1,40,0.010933
2021,1104,1,45,0.014252
2021,1104,1,50,0.016638
2021,1104,1,55,0.026184
2021,1104,1,60,0.039323
2021,1104,1,65,0.058273
2021,1104,1,70,0.082167
2021,1104,1,75,0.114441
2021,1104,1,80,0.177256
2021,1104,1,85,0.263007
2021,1104,2,0,0.004688
2021,1104,2,1,1.7e-4
2021,1104,2,5,1.42e-4
2021,1104,2,10,3.17e-4
2021,1104,2,15,3.07e-4
2021,1104,2,20,6.59e-4
2021,1104,2,25,7.99e-4
2021,1104,2,30,0.001976
2021,1104,2,35,0.002641
2021,1104,2,40,0.004717
2021,1104,2,45,0.005283
2021,1104,2,50,0.007363
2021,1104,2,55,0.010883
2021,1104,2,60,0.017808
2021,1104,2,65,0.026214
2021,1104,2,70,0.041128
2021,1104,2,75,0.065625
2021,1104,2,80,0.110718
2021,1104,2,85,0.243932
2021,1104,3,0,0.005527
2021,1104,3,1,2.55e-4
2021,1104,3,5,1.53e-4
2021,1104,3,10,3.31e-4
2021,1104,3,15,5.6e-4
2021,1104,3,20,0.001167
2021,1104,3,25,0.001668
2021,1104,3,30,0.003209
2021,1104,3,35,0.005153
2021,1104,3,40,0.00773
2021,1104,3,45,0.009523
2021,1104,3,50,0.011722
2021,1104,3,55,0.017709
2021,1104,3,60,0.026792
2021,1104,3,65,0.038372
2021,1104,3,70,0.055197
2021,1104,3,75,0.079929
2021,1104,3,80,0.127179
2021,1104,3,85,0.247993
2021,1105,1,0,0.006461
2021,1105,1,1,1.71e-4
2021,1105,1,5,3.11e-4
2021,1105,1,10,3.47e-4
2021,1105,1,15,9.39e-4
2021,1105,1,20,0.001491
2021,1105,1,25,0.002157
2021,1105,1,30,0.004039
2021,1105,1,35,0.006756
2021,1105,1,40,0.010024
2021,1105,1,45,0.013329
2021,1105,1,50,0.018162
2021,1105,1,55,0.025948
2021,1105,1,60,0.040374
2021,1105,1,65,0.05677
2021,1105,1,70,0.080172
2021,1105,1,75,0.112459
2021,1105,1,80,0.162476
2021,1105,1,85,0.209558
2021,1105,2,0,0.004262
2021,1105,2,1,2.61e-4
2021,1105,2,5,2.07e-4
2021,1105,2,10,1.62e-4
2021,1105,2,15,3.79e-4
2021,1105,2,20,5.52e-4
2021,1105,2,25,7.52e-4
2021,1105,2,30,0.001794
2021,1105,2,35,0.002667
2021,1105,2,40,0.004206
2021,1105,2,45,0.005675
2021,1105,2,50,0.00793
2021,1105,2,55,0.011098
2021,1105,2,60,0.01658
2021,1105,2,65,0.025519
2021,1105,2,70,0.04009
2021,1105,2,75,0.063378
2021,1105,2,80,0.106954
2021,1105,2,85,0.220041
2021,1105,3,0,0.005404
2021,1105,3,1,2.14e-4
2021,1105,3,5,2.6e-4
2021,1105,3,10,2.57e-4
2021,1105,3,15,6.83e-4
2021,1105,3,20,0.001091
2021,1105,3,25,0.001524
2021,1105,3,30,0.002969
2021,1105,3,35,0.00476
2021,1105,3,40,0.007097
2021,1105,3,45,0.009395
2021,1105,3,50,0.012883
2021,1105,3,55,0.017929
2021,1105,3,60,0.026739
2021,1105,3,65,0.037582
2021,1105,3,70,0.054139
2021,1105,3,75,0.078312
2021,1105,3,80,0.121035
2021,1105,3,85,0.217502
2021,1107,1,0,0.00561
2021,1107,1,1,3.17e-4
2021,1107,1,5,1.64e-4
2021,1107,1,10,3.3e-4
2021,1107,1,15,8.61e-4
2021,1107,1,20,9.29e-4
2021,1107,1,25,0.001398
2021,1107,1,30,0.002084
2021,1107,1,35,0.004041
2021,1107,1,40,0.005968
2021,1107,1,45,0.009667
2021,1107,1,50,0.014111
2021,1107,1,55,0.020355
2021,1107,1,60,0.031352
2021,1107,1,65,0.046778
2021,1107,1,70,0.066892
2021,1107,1,75,0.096508
2021,1107,1,80,0.14249
2021,1107,1,85,0.179035
2021,1107,2,0,0.005128
2021,1107,2,1,2.35e-4
2021,1107,2,5,1.04e-4
2021,1107,2,10,1.61e-4
2021,1107,2,15,4.46e-4
2021,1107,2,20,4.75e-4
2021,1107,2,25,5.7e-4
2021,1107,2,30,8.87e-4
2021,1107,2,35,0.001577
2021,1107,2,40,0.002668
2021,1107,2,45,0.003628
2021,1107,2,50,0.005825
2021,1107,2,55,0.008854
2021,1107,2,60,0.015099
2021,1107,2,65,0.022499
2021,1107,2,70,0.035871
2021,1107,2,75,0.05996
2021,1107,2,80,0.106749
2021,1107,2,85,0.199766
2021,1107,3,0,0.005377
2021,1107,3,1,2.77e-4
2021,1107,3,5,1.35e-4
2021,1107,3,10,2.47e-4
2021,1107,3,15,6.57e-4
2021,1107,3,20,7.04e-4
2021,1107,3,25,9.86e-4
2021,1107,3,30,0.001476
2021,1107,3,35,0.002796
2021,1107,3,40,0.004286
2021,1107,3,45,0.006525
2021,1107,3,50,0.009719
2021,1107,3,55,0.014026
2021,1107,3,60,0.022165
2021,1107,3,65,0.032131
2021,1107,3,70,0.047322
2021,1107,3,75,0.071506
2021,1107,3,80,0.116567
2021,1107,3,85,0.193983
2021,1108,1,0,0.004814
2021,1108,1,1,1.94e-4
2021,1108,1,5,3.47e-4
2021,1108,1,10,5.32e-4
2021,1108,1,15,9.7e-4
2021,1108,1,20,0.001796
2021,1108,1,25,0.002088
2021,1108,1,30,0.003429
2021,1108,1,35,0.0063160000000000004
2021,1108,1,40,0.011361
2021,1108,1,45,0.015251
2021,1108,1,50,0.021319
2021,1108,1,55,0.030861
2021,1108,1,60,0.043595
2021,1108,1,65,0.064416
2021,1108,1,70,0.08994
2021,1108,1,75,0.110292
2021,1108,1,80,0.165678
2021,1108,1,85,0.252327
2021,1108,2,0,0.003825
2021,1108,2,1,3.36e-4
2021,1108,2,5,1.6e-4
2021,1108,2,10,1.38e-4
2021,1108,2,15,4.38e-4
2021,1108,2,20,5.58e-4
2021,1108,2,25,7.55e-4
2021,1108,2,30,0.001628
2021,1108,2,35,0.002859
2021,1108,2,40,0.00421
2021,1108,2,45,0.00589
2021,1108,2,50,0.008604
2021,1108,2,55,0.0121
2021,1108,2,60,0.01732
2021,1108,2,65,0.027396
2021,1108,2,70,0.042812
2021,1108,2,75,0.063962
2021,1108,2,80,0.112108
2021,1108,2,85,0.229265
2021,1108,3,0,0.004331
2021,1108,3,1,2.64e-4
2021,1108,3,5,2.56e-4
2021,1108,3,10,3.39e-4
2021,1108,3,15,7.24e-4
2021,1108,3,20,0.001257
2021,1108,3,25,0.001485
2021,1108,3,30,0.002575
2021,1108,3,35,0.00462
2021,1108,3,40,0.007751
2021,1108,3,45,0.010347
2021,1108,3,50,0.014493
2021,1108,3,55,0.020436
2021,1108,3,60,0.028169
2021,1108,3,65,0.040966
2021,1108,3,70,0.058378
2021,1108,3,75,0.077566
2021,1108,3,80,0.125291
2021,1108,3,85,0.234503
2021,1110,1,0,0.006154
2021,1110,1,1,3.35e-4
2021,1110,1,5,1.08e-4
2021,1110,1,10,3.08e-4
2021,1110,1,15,9.9e-4
2021,1110,1,20,0.001726
2021,1110,1,25,0.003154
2021,1110,1,30,0.005519
2021,1110,1,35,0.008143
2021,1110,1,40,0.011839
2021,1110,1,45,0.017215
2021,1110,1,50,0.021637
2021,1110,1,55,0.030405
2021,1110,1,60,0.044936
2021,1110,1,65,0.067245
2021,1110,1,70,0.09329
2021,1110,1,75,0.125156
2021,1110,1,80,0.196791
2021,1110,1,85,0.271304
2021,1110,2,0,0.003294
2021,1110,2,1,1.76e-4
2021,1110,2,5,1.52e-4
2021,1110,2,10,1.61e-4
2021,1110,2,15,5.38e-4
2021,1110,2,20,6.28e-4
2021,1110,2,25,8.77e-4
2021,1110,2,30,0.002316
2021,1110,2,35,0.003529
2021,1110,2,40,0.00486
2021,1110,2,45,0.006903
2021,1110,2,50,0.009874
2021,1110,2,55,0.012305
2021,1110,2,60,0.02174
2021,1110,2,65,0.033163
2021,1110,2,70,0.052587
2021,1110,2,75,0.077411
2021,1110,2,80,0.131024
2021,1110,2,85,0.262414
2021,1110,3,0,0.004773
2021,1110,3,1,2.58e-4
2021,1110,3,5,1.29e-4
2021,1110,3,10,2.37e-4
2021,1110,3,15,7.78e-4
2021,1110,3,20,0.00123
2021,1110,3,25,0.00206
2021,1110,3,30,0.003952
2021,1110,3,35,0.005838
2021,1110,3,40,0.008274
2021,1110,3,45,0.011813
2021,1110,3,50,0.015432
2021,1110,3,55,0.020445
2021,1110,3,60,0.031492
2021,1110,3,65,0.046203
2021,1110,3,70,0.066912
2021,1110,3,75,0.091349
2021,1110,3,80,0.147177
2021,1110,3,85,0.264336
2021,1111,1,0,0.004877
2021,1111,1,1,2.16e-4
2021,1111,1,5,1.34e-4
2021,1111,1,10,3.1e-4
2021,1111,1,15,8.39e-4
2021,1111,1,20,0.001228
2021,1111,1,25,0.00257
2021,1111,1,30,0.003972
2021,1111,1,35,0.005872
2021,1111,1,40,0.008994
2021,1111,1,45,0.012952
2021,1111,1,50,0.01754
2021,1111,1,55,0.029053
2021,1111,1,60,0.039261
2021,1111,1,65,0.053806
2021,1111,1,70,0.081295
2021,1111,1,75,0.117165
2021,1111,1,80,0.176099
2021,1111,1,85,0.259958
2021,1111,2,0,0.002659
2021,1111,2,1,1.84e-4
2021,1111,2,5,5.8e-5
2021,1111,2,10,1.78e-4
2021,1111,2,15,3.78e-4
2021,1111,2,20,3.24e-4
2021,1111,2,25,7.45e-4
2021,1111,2,30,0.001377
2021,1111,2,35,0.002087
2021,1111,2,40,0.00364
2021,1111,2,45,0.004336
2021,1111,2,50,0.006221
2021,1111,2,55,0.009744
2021,1111,2,60,0.013896
2021,1111,2,65,0.0212
2021,1111,2,70,0.036656
2021,1111,2,75,0.06227
2021,1111,2,80,0.105719
2021,1111,2,85,0.216336
2021,1111,3,0,0.003792
2021,1111,3,1,2e-4
2021,1111,3,5,9.8e-5
2021,1111,3,10,2.46e-4
2021,1111,3,15,6.2e-4
2021,1111,3,20,8.08e-4
2021,1111,3,25,0.001701
2021,1111,3,30,0.002748
2021,1111,3,35,0.00406
2021,1111,3,40,0.006331
2021,1111,3,45,0.008533
2021,1111,3,50,0.011566
2021,1111,3,55,0.018494
2021,1111,3,60,0.024489
2021,1111,3,65,0.033451
2021,1111,3,70,0.051761
2021,1111,3,75,0.078088
2021,1111,3,80,0.122142
2021,1111,3,85,0.224698
2021,1112,1,0,0.005021
2021,1112,1,1,3.72e-4
2021,1112,1,5,2.96e-4
2021,1112,1,10,3.65e-4
2021,1112,1,15,6.22e-4
2021,1112,1,20,0.001646
2021,1112,1,25,0.001629
2021,1112,1,30,0.002766
2021,1112,1,35,0.00507
2021,1112,1,40,0.008249
2021,1112,1,45,0.011021
